words\files;Suspense;NonSuspense;Other;
ножка;2.22222222222;0.377073906486;0.593683210639;
конечно;0.444444444444;0.0;0.0593683210639;
коралловый;0.0;0.377073906486;0.0;
коридор;0.0;0.377073906486;0.356209926383;
однотонный;0.0;0.377073906486;0.0;
конопляник;0.444444444444;0.0;0.0;
озябнуть;0.0;0.377073906486;0.0;
копыто;1.33333333333;0.754147812971;0.653051531703;
окрашивать;0.444444444444;0.0;0.0;
некоторый;0.0;0.377073906486;0.0;
наперерез;2.22222222222;2.26244343891;1.66231298979;
порточки;0.444444444444;0.0;0.0;
заметка;0.0;0.377073906486;0.0;
поп;0.444444444444;0.0;0.0;
матерый;1.33333333333;2.6395173454;1.06862977915;
замасливаться;0.0;0.754147812971;0.0;
заманчивый;0.444444444444;0.0;0.0593683210639;
нарушать;0.0;0.377073906486;0.118736642128;
заливать;0.0;0.377073906486;0.0;
зал;0.0;0.377073906486;0.0;
поредеть;0.444444444444;0.0;0.0593683210639;
закрываться;4.44444444444;4.14781297134;6.05556874852;
наткнуться;0.0;0.377073906486;0.0;
полушарие;0.444444444444;0.0;0.0;
полушубок;0.444444444444;0.0;0.0593683210639;
помчаться;0.444444444444;0.754147812971;0.178104963192;
заныть;0.444444444444;0.0;0.0;
право;0.0;0.377073906486;0.0;
превращаться;0.444444444444;0.0;0.0;
потопать;0.444444444444;0.0;0.0;
посуда;0.0;0.377073906486;0.0;
напряжение;0.0;0.754147812971;0.0;
заезжать;0.0;0.377073906486;0.0593683210639;
посреди;0.444444444444;0.0;0.0593683210639;
постромка;0.0;1.13122171946;0.0593683210639;
полусапожки;0.444444444444;0.0;0.0;
невозможно;0.0;0.377073906486;0.0;
ложиться;0.0;0.377073906486;0.0;
лохматый;0.444444444444;0.0;0.0;
невысокий;0.0;0.377073906486;0.0;
здорово;0.888888888889;0.0;0.356209926383;
лук;0.444444444444;0.0;0.0;
звук;0.0;0.377073906486;0.178104963192;
звонкий;0.0;0.377073906486;0.0;
золотистый;0.0;0.377073906486;0.237473284256;
плесень;0.0;0.377073906486;0.0593683210639;
плодовитка;0.0;0.377073906486;0.0;
игнат;0.444444444444;0.0;0.0;
пляска;0.0;0.377073906486;0.0;
побродить;0.0;0.377073906486;0.0;
повар;0.0;0.754147812971;0.0;
значит;0.0;1.13122171946;0.0;
повизгивать;0.444444444444;0.0;0.0;
злощастный;0.0;0.377073906486;0.178104963192;
незнакомый;0.888888888889;0.0;0.0;
звенеть;0.0;0.377073906486;0.831156494894;
полураскрытый;0.0;0.754147812971;0.178104963192;
полдень;0.0;0.377073906486;0.0;
нахохливать;0.0;0.377073906486;0.0;
малиновый;0.0;0.377073906486;0.0;
полонез;0.444444444444;0.0;0.0;
полоска;0.0;0.377073906486;0.0;
полуидиот;0.444444444444;0.0;0.0593683210639;
покупатель;0.0;1.50829562594;0.296841605319;
подтягиваться;0.444444444444;0.377073906486;0.0593683210639;
позеленеть;0.0;0.377073906486;0.0;
покашливание;0.0;0.377073906486;0.0;
ящик;0.444444444444;0.0;0.0;
витой;0.444444444444;0.0;0.0;
север;0.0;0.754147812971;0.118736642128;
стрясать;1.33333333333;0.0;0.0;
виновато;0.0;0.377073906486;0.0;
