words\files;Suspense;NonSuspense;Other;
пепельных;0.0;0.375939849624;0.0;
рано;0.0;0.375939849624;0.0;
поглядывает;0.0;0.751879699248;0.0;
погода;0.0;0.375939849624;0.0;
раскидываются;0.0;0.375939849624;0.0;
доберешься;0.438212094654;0.0;0.176865935621;
дождем;0.438212094654;0.0;0.471642494989;
каком;0.438212094654;0.0;0.0;
жившая;0.0;1.87969924812;0.0;
передавая;1.75284837862;0.0;0.294776559368;
жидкое;0.876424189308;0.375939849624;0.117910623747;
долгая;0.438212094654;0.0;0.0;
перегнившими;0.0;0.375939849624;0.0;
коло;0.0;0.375939849624;0.0;
перевода;0.0;0.375939849624;0.0;
псиной;0.438212094654;0.0;0.0;
качаясь;0.0;0.375939849624;0.0;
кихота;0.0;0.375939849624;0.235821247494;
песен;0.0;0.375939849624;0.0589553118736;
дурачеству;1.31463628396;0.375939849624;0.530597806862;
пуньках;0.0;0.375939849624;0.0;
жадно;0.438212094654;0.0;0.64850843061;
проспать;0.438212094654;0.0;0.176865935621;
ездят;0.438212094654;0.0;0.0589553118736;
едешь;0.0;1.5037593985;1.00224030185;
киргиза;0.0;0.375939849624;0.117910623747;
прохладно;0.0;0.375939849624;0.117910623747;
плавают;0.0;0.751879699248;0.0;
план;0.0;1.12781954887;0.235821247494;
киргизов;0.876424189308;0.0;0.0589553118736;
едят;0.0;0.751879699248;0.0;
простирает;0.0;0.751879699248;0.0;
пустели;0.0;0.375939849624;0.0589553118736;
картавым;0.0;0.375939849624;0.0589553118736;
пестрых;0.438212094654;0.0;0.0;
пляски;0.438212094654;0.0;0.0;
дрона;0.0;0.375939849624;0.0;
пеструю;0.438212094654;0.0;0.176865935621;
прозябший;0.0;0.375939849624;0.0;
прозументом;0.0;0.375939849624;0.0;
проказы;2.62927256792;0.0;1.29701686122;
дуло;0.0;0.375939849624;0.0;
пустым;0.876424189308;0.375939849624;0.0;
кукует;0.438212094654;0.0;0.0;
дубовых;0.438212094654;0.0;0.0589553118736;
дряхлый;0.0;0.375939849624;0.0;
печально;0.0;0.375939849624;0.0;
плодовитка;0.0;0.375939849624;0.176865935621;
пушкина;0.0;0.375939849624;0.0589553118736;
раскрытыми;0.438212094654;0.0;0.117910623747;
погонщик;0.0;0.375939849624;0.0589553118736;
ружье;0.0;0.375939849624;0.0;
заметки;0.0;0.375939849624;0.235821247494;
подходят;0.0;0.375939849624;0.0;
девчонкою;0.438212094654;0.375939849624;1.65074873246;
рубахи;0.0;0.375939849624;0.0;
замирают;0.0;0.375939849624;0.0589553118736;
рубят;0.0;1.12781954887;0.117910623747;
подтягиваются;0.0;0.375939849624;0.530597806862;
ружья;0.0;0.751879699248;0.0;
замрет;2.62927256792;2.25563909774;2.18134653932;
охотника;0.0;0.375939849624;0.0;
росчерками;0.438212094654;0.0;0.117910623747;
представлялся;0.438212094654;0.0;0.117910623747;
косоворотке;0.438212094654;0.0;0.0;
евгения;0.0;0.375939849624;0.0;
дедовские;0.0;0.375939849624;0.0;
замашную;0.0;0.375939849624;0.0;
дедами;0.0;0.375939849624;0.0;
двигались;0.0;0.375939849624;0.0;
двигается;0.438212094654;0.375939849624;0.0;
позеленевший;0.0;0.375939849624;0.0589553118736;
почерневшие;0.0;2.25563909774;0.530597806862;
запущенностью;0.438212094654;0.0;0.176865935621;
запахам;0.0;0.375939849624;0.0;
заноет;0.0;1.87969924812;0.64850843061;
дворы;0.438212094654;0.0;0.176865935621;
дворового;0.0;2.25563909774;0.117910623747;
занятою;0.0;0.375939849624;0.0;
двора;0.0;0.375939849624;0.0;
западе;0.438212094654;0.0;0.353731871242;
рябинах;0.438212094654;0.751879699248;0.0589553118736;
косятся;0.0;0.375939849624;0.0;
появляться;0.0;0.375939849624;0.0;
конопляники;0.0;0.751879699248;0.0589553118736;
июня;0.438212094654;0.0;0.0589553118736;
растрепанным;0.438212094654;0.0;0.0;
